date and time,T,RH,WS,Rs,P
2014-08-27 05:00:00,27.94,66.77,4.18,0.0,98.37
2014-08-27 06:00:00,28.15,65.67,4.5,0.18,98.43
2014-08-27 07:00:00,29.49,60.43,5.23,0.73,98.49
2014-08-27 08:00:00,31.39,53.31,5.17,1.33,98.52
2014-08-27 09:00:00,33.49,45.92,4.66,2.11,98.52
2014-08-27 10:00:00,35.44,39.67,4.18,2.74,98.47
2014-08-27 11:00:00,37.0,35.15,3.8,2.89,98.38
2014-08-27 12:00:00,38.08,32.07,3.55,3.45,98.29
2014-08-27 13:00:00,38.7,30.29,3.41,3.11,98.19
2014-08-27 14:00:00,38.9,29.51,3.28,2.79,98.11
2014-08-27 15:00:00,38.74,29.41,3.15,2.18,98.06
2014-08-27 16:00:00,38.19,30.11,3.06,1.41,98.04
2014-08-27 17:00:00,37.25,31.49,3.02,0.63,98.03
2014-08-27 18:00:00,36.01,33.73,2.55,0.07,98.06
2014-08-27 19:00:00,34.98,36.02,1.97,0.0,98.1
2014-08-27 20:00:00,34.28,37.84,2.25,0.0,98.16
2014-08-27 21:00:00,33.67,39.58,2.7,0.0,98.21
2014-08-27 22:00:00,33.01,41.54,2.97,0.0,98.22
2014-08-27 23:00:00,32.33,43.55,3.01,0.0,98.22
2014-08-28 00:00:00,31.67,45.46,2.9,0.0,98.21
2014-08-28 01:00:00,31.02,47.4,2.59,0.0,98.19
2014-08-28 02:00:00,30.39,49.56,2.26,0.0,98.18
2014-08-28 03:00:00,29.75,52.32,2.2,0.0,98.2
2014-08-28 04:00:00,29.15,55.49,2.4,0.0,98.26
2014-08-28 05:00:00,28.63,58.94,2.62,0.0,98.34
2014-08-28 06:00:00,28.82,59.99,3.25,0.21,98.43
2014-08-28 07:00:00,30.39,55.22,2.99,0.92,98.52
2014-08-28 08:00:00,32.51,47.36,1.81,1.71,98.58
2014-08-28 09:00:00,34.43,40.81,1.06,2.43,98.6
2014-08-28 10:00:00,35.74,37.23,0.96,2.99,98.57
2014-08-28 11:00:00,36.7,34.84,0.99,3.29,98.51
2014-08-28 12:00:00,37.5,32.97,1.0,3.24,98.43
2014-08-28 13:00:00,37.96,31.83,0.98,2.75,98.35
2014-08-28 14:00:00,38.23,31.02,0.89,2.57,98.28
2014-08-28 15:00:00,38.09,30.87,0.76,2.03,98.24
2014-08-28 16:00:00,37.69,31.16,0.81,1.19,98.23
2014-08-28 17:00:00,36.91,32.24,0.94,0.49,98.24
2014-08-28 18:00:00,35.99,33.84,1.13,0.05,98.28
2014-08-28 19:00:00,35.44,35.04,1.13,0.0,98.34
2014-08-28 20:00:00,34.84,36.61,0.85,0.0,98.42
2014-08-28 21:00:00,34.22,38.23,1.1,0.0,98.48
2014-08-28 22:00:00,33.53,40.19,1.49,0.0,98.49
2014-08-28 23:00:00,32.84,42.42,1.89,0.0,98.47
2014-08-29 00:00:00,32.0,45.28,2.03,0.0,98.44
2014-08-29 01:00:00,31.29,47.94,2.22,0.0,98.41
2014-08-29 02:00:00,30.61,50.56,2.13,0.0,98.38
2014-08-29 03:00:00,30.02,52.84,1.87,0.0,98.37
2014-08-29 04:00:00,29.47,54.93,1.58,0.0,98.4
2014-08-29 05:00:00,28.99,56.81,1.31,0.0,98.44
2014-08-29 06:00:00,29.48,55.52,2.06,0.15,98.5
2014-08-29 07:00:00,31.66,48.18,1.5,0.78,98.55
2014-08-29 08:00:00,33.41,42.49,0.18,1.61,98.59
2014-08-29 09:00:00,35.14,37.41,1.18,2.34,98.58
2014-08-29 10:00:00,36.65,33.46,1.69,2.87,98.54
2014-08-29 11:00:00,37.97,30.32,1.97,2.94,98.47
2014-08-29 12:00:00,38.93,28.07,2.12,2.94,98.38
2014-08-29 13:00:00,39.55,26.5,2.19,2.69,98.29
2014-08-29 14:00:00,39.75,25.64,2.22,2.01,98.21
2014-08-29 15:00:00,39.68,25.28,2.39,1.55,98.16
2014-08-29 16:00:00,39.18,25.63,2.54,0.92,98.15
2014-08-29 17:00:00,38.25,26.65,2.62,0.4,98.17
2014-08-29 18:00:00,36.8,28.92,1.95,0.04,98.21
2014-08-29 19:00:00,35.48,31.73,1.23,0.0,98.28
2014-08-29 20:00:00,34.68,33.64,1.27,0.0,98.35
2014-08-29 21:00:00,33.91,35.66,1.26,0.0,98.39
2014-08-29 22:00:00,33.19,37.61,1.2,0.0,98.39
2014-08-29 23:00:00,32.49,39.62,1.13,0.0,98.37
2014-08-30 00:00:00,31.82,41.6,1.07,0.0,98.33
2014-08-30 01:00:00,31.23,43.34,1.03,0.0,98.31
2014-08-30 02:00:00,30.67,45.09,1.07,0.0,98.29
2014-08-30 03:00:00,30.19,46.68,1.16,0.0,98.29
2014-08-30 04:00:00,29.77,48.13,1.23,0.0,98.32
2014-08-30 05:00:00,29.42,49.43,1.28,0.0,98.36
2014-08-30 06:00:00,30.32,47.22,2.23,0.15,98.41
2014-08-30 07:00:00,32.97,40.16,2.88,0.71,98.48
2014-08-30 08:00:00,35.4,34.5,2.53,1.47,98.51
2014-08-30 09:00:00,36.97,31.43,2.16,2.32,98.51
2014-08-30 10:00:00,38.38,28.61,2.01,2.66,98.45
2014-08-30 11:00:00,39.63,26.04,2.06,3.06,98.35
2014-08-30 12:00:00,40.62,23.92,2.28,3.09,98.25
2014-08-30 13:00:00,41.27,22.44,2.61,2.66,98.15
2014-08-30 14:00:00,41.46,21.61,2.92,2.47,98.04
2014-08-30 15:00:00,41.23,21.39,3.12,1.91,98.0
2014-08-30 16:00:00,40.58,21.73,3.22,1.16,97.99
2014-08-30 17:00:00,39.45,22.82,3.16,0.5,98.02
2014-08-30 18:00:00,37.65,25.2,2.1,0.05,98.05
2014-08-30 19:00:00,36.14,27.54,1.69,0.0,98.11
2014-08-30 20:00:00,35.39,28.77,2.0,0.0,98.17
2014-08-30 21:00:00,34.66,30.19,2.22,0.0,98.2
2014-08-30 22:00:00,33.94,31.8,2.29,0.0,98.2
2014-08-30 23:00:00,33.25,33.56,2.27,0.0,98.17
2014-08-31 00:00:00,32.55,35.69,2.14,0.0,98.13
2014-08-31 01:00:00,31.83,38.5,2.03,0.0,98.09
2014-08-31 02:00:00,31.2,41.98,2.0,0.0,98.06
2014-08-31 03:00:00,30.64,46.33,2.09,0.0,98.06
2014-08-31 04:00:00,30.12,51.37,2.23,0.0,98.08
2014-08-31 05:00:00,29.66,56.31,2.38,0.0,98.14
2014-08-31 06:00:00,29.97,57.77,3.28,0.15,98.2
2014-08-31 07:00:00,32.26,49.45,3.7,0.72,98.25
2014-08-31 08:00:00,34.92,39.39,3.04,1.5,98.28
2014-08-31 09:00:00,36.65,34.25,2.23,2.26,98.27
2014-08-31 10:00:00,38.09,30.28,1.93,2.84,98.23
2014-08-31 11:00:00,39.35,27.18,2.06,3.14,98.15
2014-08-31 12:00:00,40.3,25.05,2.32,3.24,98.03
2014-08-31 13:00:00,40.86,23.86,2.54,2.97,97.93
2014-08-31 14:00:00,41.1,23.32,2.94,2.5,97.84
2014-08-31 15:00:00,40.92,23.51,3.37,2.03,97.78
2014-08-31 16:00:00,40.3,24.25,3.64,1.18,97.77
2014-08-31 17:00:00,39.25,25.7,3.68,0.51,97.79
2014-08-31 18:00:00,37.67,28.16,2.59,0.04,97.82
2014-08-31 19:00:00,36.33,30.57,1.82,0.0,97.88
2014-08-31 20:00:00,35.55,31.98,1.61,0.0,97.94
2014-08-31 21:00:00,34.7,33.48,1.35,0.0,97.97
2014-08-31 22:00:00,33.93,34.82,1.17,0.0,97.96
2014-08-31 23:00:00,33.2,36.13,1.07,0.0,97.92
2014-09-01 00:00:00,32.51,37.54,1.02,0.0,97.88
2014-09-01 01:00:00,31.83,39.16,1.02,0.0,97.83
2014-09-01 02:00:00,31.17,41.05,1.1,0.0,97.81
2014-09-01 03:00:00,30.64,43.33,1.27,0.0,97.8
2014-09-01 04:00:00,30.18,46.31,1.51,0.0,97.85
2014-09-01 05:00:00,29.8,50.13,1.84,0.0,97.91
2014-09-01 06:00:00,30.31,52.16,3.03,0.16,97.98
2014-09-01 07:00:00,32.68,47.32,3.77,0.78,98.05
2014-09-01 08:00:00,35.31,39.37,3.49,1.58,98.08
2014-09-01 09:00:00,37.01,35.1,3.43,2.3,98.09
2014-09-01 10:00:00,37.98,33.81,3.64,2.89,98.06
2014-09-01 11:00:00,37.99,35.73,3.8,3.0,98.0
2014-09-01 12:00:00,37.74,38.08,3.84,3.25,97.92
2014-09-01 13:00:00,37.29,40.41,3.87,2.77,97.84
2014-09-01 14:00:00,36.68,42.71,3.84,2.47,97.79
2014-09-01 15:00:00,36.11,45.03,3.8,1.67,97.78
2014-09-01 16:00:00,35.17,50.06,3.36,0.99,97.79
2014-09-01 17:00:00,33.86,55.95,2.71,0.42,97.83
2014-09-01 18:00:00,32.13,67.29,1.76,0.04,97.89
2014-09-01 19:00:00,31.28,70.56,1.38,0.0,97.94
2014-09-01 20:00:00,30.75,72.04,1.28,0.0,98.01
2014-09-01 21:00:00,30.21,73.18,1.3,0.0,98.05
2014-09-01 22:00:00,29.67,73.57,1.45,0.0,98.05
2014-09-01 23:00:00,29.16,73.3,1.79,0.0,98.06
2014-09-02 00:00:00,28.76,71.96,2.36,0.0,98.04
2014-09-02 01:00:00,28.4,70.56,2.98,0.0,98.03
2014-09-02 02:00:00,28.08,69.37,3.47,0.0,98.04
2014-09-02 03:00:00,27.76,68.82,3.68,0.0,98.05
2014-09-02 04:00:00,27.44,69.26,3.63,0.0,98.08
2014-09-02 05:00:00,27.19,69.98,3.59,0.0,98.13
2014-09-02 06:00:00,27.56,68.44,4.12,0.14,98.19
2014-09-02 07:00:00,29.06,63.84,5.12,0.66,98.26
2014-09-02 08:00:00,30.72,59.22,5.73,1.38,98.31
2014-09-02 09:00:00,32.23,54.17,5.92,2.15,98.32
2014-09-02 10:00:00,33.39,50.8,6.03,2.44,98.3
2014-09-02 11:00:00,34.33,48.18,6.25,3.12,98.24
2014-09-02 12:00:00,35.0,46.21,6.48,3.1,98.16
2014-09-02 13:00:00,35.4,44.89,6.61,2.96,98.07
2014-09-02 14:00:00,35.46,44.31,6.42,2.3,97.98
2014-09-02 15:00:00,35.23,44.26,6.1,2.12,97.94
2014-09-02 16:00:00,34.65,44.98,5.75,1.31,97.95
2014-09-02 17:00:00,33.7,46.79,5.19,0.52,97.99
2014-09-02 18:00:00,32.21,51.7,3.77,0.04,98.03
2014-09-02 19:00:00,31.2,55.59,3.17,0.0,98.09
2014-09-02 20:00:00,30.63,57.29,3.1,0.0,98.16
2014-09-02 21:00:00,30.15,58.47,3.01,0.0,98.19
2014-09-02 22:00:00,29.69,59.56,2.9,0.0,98.2
2014-09-02 23:00:00,29.25,60.83,2.79,0.0,98.21
2014-09-03 00:00:00,28.83,62.16,2.74,0.0,98.19
2014-09-03 01:00:00,28.46,63.49,2.72,0.0,98.18
2014-09-03 02:00:00,28.18,64.56,2.81,0.0,98.15
2014-09-03 03:00:00,27.95,65.63,2.84,0.0,98.14
2014-09-03 04:00:00,27.76,66.66,2.74,0.0,98.15
2014-09-03 05:00:00,27.59,67.52,2.61,0.0,98.19
2014-09-03 06:00:00,28.23,64.71,3.24,0.14,98.24
2014-09-03 07:00:00,30.62,56.16,4.53,0.54,98.28
2014-09-03 08:00:00,32.87,50.28,5.02,0.99,98.29
2014-09-03 09:00:00,34.23,47.29,5.0,1.24,98.29
2014-09-03 10:00:00,35.2,45.1,5.0,1.93,98.25
2014-09-03 11:00:00,35.84,43.71,5.02,2.0,98.18
2014-09-03 12:00:00,36.2,42.82,5.08,2.54,98.09
2014-09-03 13:00:00,36.29,42.41,5.17,2.52,98.0
2014-09-03 14:00:00,36.15,42.27,5.14,2.43,97.92
2014-09-03 15:00:00,35.72,42.71,4.94,1.96,97.88
2014-09-03 16:00:00,35.13,43.86,4.74,1.05,97.9
2014-09-03 17:00:00,34.16,46.84,4.23,0.4,97.93
2014-09-03 18:00:00,32.42,54.92,3.14,0.03,97.97
2014-09-03 19:00:00,31.24,61.0,3.32,0.0,98.01
2014-09-03 20:00:00,30.38,66.34,3.26,0.0,98.06
2014-09-03 21:00:00,29.69,70.65,2.83,0.0,98.07
2014-09-03 22:00:00,29.12,74.12,2.21,0.0,98.06
2014-09-03 23:00:00,28.59,77.16,1.65,0.0,98.04
2014-09-04 00:00:00,28.15,79.41,1.31,0.0,98.0
2014-09-04 01:00:00,27.78,80.86,1.25,0.0,97.97
2014-09-04 02:00:00,27.49,81.88,1.31,0.0,97.94
2014-09-04 03:00:00,27.3,82.54,1.27,0.0,97.93
2014-09-04 04:00:00,27.13,83.03,1.21,0.0,97.94
2014-09-04 05:00:00,26.98,83.53,1.1,0.0,97.97
2014-09-04 06:00:00,27.45,80.54,1.6,0.13,98.01
2014-09-04 07:00:00,28.87,71.75,2.05,0.65,98.06
2014-09-04 08:00:00,30.42,62.98,2.18,1.37,98.09
2014-09-04 09:00:00,31.65,56.78,2.38,2.13,98.1
2014-09-04 10:00:00,32.67,52.33,2.57,2.3,98.07
2014-09-04 11:00:00,33.59,48.9,2.68,2.97,98.01
2014-09-04 12:00:00,34.23,46.63,2.72,2.89,97.93
2014-09-04 13:00:00,34.48,45.52,2.66,2.3,97.84
2014-09-04 14:00:00,34.33,45.42,2.49,2.2,97.77
2014-09-04 15:00:00,33.87,46.2,2.2,1.56,97.74
2014-09-04 16:00:00,33.23,47.74,1.89,0.94,97.75
2014-09-04 17:00:00,32.4,50.19,1.64,0.37,97.78
2014-09-04 18:00:00,31.36,54.56,1.46,0.03,97.82
2014-09-04 19:00:00,30.55,58.29,1.65,0.0,97.86
2014-09-04 20:00:00,30.01,61.6,1.82,0.0,97.9
2014-09-04 21:00:00,29.69,62.23,2.08,0.0,97.9
2014-09-04 22:00:00,29.45,62.14,2.48,0.0,97.88
2014-09-04 23:00:00,29.23,62.07,2.83,0.0,97.84
2014-09-05 00:00:00,28.93,62.48,3.04,0.0,97.8
2014-09-05 01:00:00,28.52,63.1,3.04,0.0,97.78
2014-09-05 02:00:00,28.03,63.82,2.92,0.0,97.78
2014-09-05 03:00:00,27.51,65.0,2.8,0.0,97.8
2014-09-05 04:00:00,27.02,66.8,2.92,0.0,97.84
2014-09-05 05:00:00,26.55,69.55,3.39,0.0,97.9
2014-09-05 06:00:00,26.54,72.03,4.35,0.12,97.95
2014-09-05 07:00:00,28.01,68.73,5.31,0.6,97.99
2014-09-05 08:00:00,30.19,60.36,5.37,1.31,98.02
2014-09-05 09:00:00,32.53,51.25,5.15,2.24,98.04
2014-09-05 10:00:00,34.82,43.02,4.86,2.83,98.0
2014-09-05 11:00:00,36.85,36.57,4.57,2.96,97.94
2014-09-05 12:00:00,38.22,32.77,4.54,2.98,97.86
2014-09-05 13:00:00,39.04,30.4,4.69,3.01,97.76
2014-09-05 14:00:00,39.25,29.12,4.7,2.56,97.7
2014-09-05 15:00:00,39.0,28.63,4.61,1.93,97.68
2014-09-05 16:00:00,38.17,29.27,4.55,1.17,97.69
2014-09-05 17:00:00,36.73,31.72,4.17,0.45,97.74
2014-09-05 18:00:00,34.27,38.72,3.09,0.03,97.8
2014-09-05 19:00:00,32.93,42.07,3.42,0.0,97.88
2014-09-05 20:00:00,32.0,44.46,3.61,0.0,97.94
2014-09-05 21:00:00,31.14,46.67,3.69,0.0,97.98
2014-09-05 22:00:00,30.4,48.59,3.93,0.0,98.0
2014-09-05 23:00:00,29.64,51.2,4.2,0.0,98.0
2014-09-06 00:00:00,28.74,55.43,4.44,0.0,98.01
2014-09-06 01:00:00,27.77,61.11,4.4,0.0,98.03
2014-09-06 02:00:00,27.03,66.45,4.54,0.0,98.03
2014-09-06 03:00:00,26.49,70.63,4.36,0.0,98.06
2014-09-06 04:00:00,26.04,74.12,4.18,0.0,98.1
2014-09-06 05:00:00,25.67,76.94,4.01,0.0,98.17
2014-09-06 06:00:00,25.73,77.56,4.47,0.14,98.23
2014-09-06 07:00:00,26.96,72.13,5.3,0.69,98.29
2014-09-06 08:00:00,28.79,63.73,5.28,1.38,98.34
2014-09-06 09:00:00,30.81,55.39,4.96,2.25,98.36
2014-09-06 10:00:00,32.85,47.72,4.55,2.81,98.33
2014-09-06 11:00:00,34.62,41.4,4.12,3.13,98.26
2014-09-06 12:00:00,35.84,37.33,3.89,3.15,98.18
2014-09-06 13:00:00,36.51,35.09,3.86,2.95,98.09
2014-09-06 14:00:00,36.74,33.82,3.73,2.49,98.03
2014-09-06 15:00:00,36.55,33.36,3.47,1.84,97.99
2014-09-06 16:00:00,35.94,33.73,3.27,1.09,98.0
2014-09-06 17:00:00,34.9,35.84,2.89,0.44,98.03
2014-09-06 18:00:00,32.86,42.98,1.88,0.03,98.08
2014-09-06 19:00:00,31.75,45.39,2.61,0.0,98.14
2014-09-06 20:00:00,30.88,48.01,3.76,0.0,98.22
2014-09-06 21:00:00,29.84,51.94,4.43,0.0,98.28
2014-09-06 22:00:00,28.92,55.6,4.5,0.0,98.31
2014-09-06 23:00:00,28.21,58.51,4.25,0.0,98.31
2014-09-07 00:00:00,27.65,60.95,3.94,0.0,98.29
2014-09-07 01:00:00,27.12,63.55,3.71,0.0,98.28
2014-09-07 02:00:00,26.68,66.49,3.64,0.0,98.26
2014-09-07 03:00:00,26.32,69.6,3.41,0.0,98.27
2014-09-07 04:00:00,25.99,72.56,3.0,0.0,98.31
2014-09-07 05:00:00,25.65,75.5,2.54,0.0,98.38
2014-09-07 06:00:00,25.92,75.29,3.06,0.13,98.45
2014-09-07 07:00:00,27.66,67.9,4.05,0.68,98.53
2014-09-07 08:00:00,30.08,57.64,4.15,1.42,98.6
2014-09-07 09:00:00,32.46,48.86,3.79,2.14,98.63
2014-09-07 10:00:00,34.36,42.63,3.21,2.71,98.61
2014-09-07 11:00:00,35.87,38.01,2.78,3.05,98.55
2014-09-07 12:00:00,36.94,34.67,2.58,3.22,98.46
2014-09-07 13:00:00,37.63,32.26,2.46,3.02,98.36
2014-09-07 14:00:00,37.88,30.82,2.32,2.57,98.3
2014-09-07 15:00:00,37.71,30.31,2.18,1.92,98.27
2014-09-07 16:00:00,37.16,30.71,2.07,1.16,98.28
2014-09-07 17:00:00,36.12,32.31,2.01,0.45,98.31
2014-09-07 18:00:00,33.82,42.11,1.16,0.03,98.35
2014-09-07 19:00:00,32.42,44.88,1.43,0.0,98.42
2014-09-07 20:00:00,31.6,46.21,1.91,0.0,98.49
2014-09-07 21:00:00,30.78,48.29,2.26,0.0,98.53
2014-09-07 22:00:00,29.94,50.71,2.34,0.0,98.53
2014-09-07 23:00:00,29.09,53.51,2.12,0.0,98.5
2014-09-08 00:00:00,28.29,56.36,1.75,0.0,98.47
2014-09-08 01:00:00,27.57,59.04,1.38,0.0,98.43
2014-09-08 02:00:00,27.01,61.07,1.32,0.0,98.4
2014-09-08 03:00:00,26.61,62.57,1.39,0.0,98.39
2014-09-08 04:00:00,26.26,64.26,1.36,0.0,98.42
2014-09-08 05:00:00,25.96,65.9,1.27,0.0,98.46
2014-09-08 06:00:00,26.56,64.14,1.77,0.14,98.53
2014-09-08 07:00:00,28.76,55.81,2.51,0.74,98.6
2014-09-08 08:00:00,32.63,41.8,1.2,1.5,98.65
2014-09-08 09:00:00,35.33,34.66,0.35,2.26,98.67
2014-09-08 10:00:00,37.01,31.57,0.89,2.79,98.64
2014-09-08 11:00:00,38.27,29.42,1.13,3.1,98.55
2014-09-08 12:00:00,39.27,27.51,1.44,3.24,98.43
2014-09-08 13:00:00,39.98,25.95,1.76,2.71,98.31
2014-09-08 14:00:00,40.29,24.77,2.06,2.54,98.21
2014-09-08 15:00:00,40.14,24.06,2.23,1.92,98.16
2014-09-08 16:00:00,39.57,24.09,2.19,1.04,98.16
2014-09-08 17:00:00,38.42,26.11,1.75,0.37,98.18
2014-09-08 18:00:00,36.09,34.52,0.79,0.02,98.21
2014-09-08 19:00:00,35.33,35.03,0.72,0.0,98.27
2014-09-08 20:00:00,34.55,35.86,0.75,0.0,98.32
2014-09-08 21:00:00,33.38,38.05,0.88,0.0,98.35
2014-09-08 22:00:00,32.17,40.53,1.0,0.0,98.35
2014-09-08 23:00:00,31.04,42.89,1.08,0.0,98.33
2014-09-09 00:00:00,30.1,45.03,1.15,0.0,98.31
2014-09-09 01:00:00,29.28,47.26,1.18,0.0,98.26
2014-09-09 02:00:00,28.63,49.6,1.13,0.0,98.22
2014-09-09 03:00:00,28.14,51.92,1.0,0.0,98.2
2014-09-09 04:00:00,27.73,54.07,0.81,0.0,98.22
2014-09-09 05:00:00,27.42,55.77,0.64,0.0,98.27
2014-09-09 06:00:00,27.83,55.6,0.61,0.13,98.34
2014-09-09 07:00:00,29.81,49.21,0.99,0.68,98.41
2014-09-09 08:00:00,33.62,37.28,1.11,1.54,98.46
2014-09-09 09:00:00,36.05,30.68,1.56,2.3,98.47
2014-09-09 10:00:00,37.52,27.72,1.78,2.87,98.43
2014-09-09 11:00:00,38.77,25.53,1.96,2.88,98.34
2014-09-09 12:00:00,39.72,24.15,2.12,2.82,98.22
2014-09-09 13:00:00,40.34,23.44,2.29,2.47,98.11
2014-09-09 14:00:00,40.53,23.31,2.28,1.77,98.04
2014-09-09 15:00:00,40.31,23.62,2.12,1.14,98.02
2014-09-09 16:00:00,39.68,24.43,1.91,0.73,98.03
2014-09-09 17:00:00,38.56,26.43,1.61,0.26,98.07
2014-09-09 18:00:00,36.27,34.76,0.89,0.02,98.11
2014-09-09 19:00:00,34.73,38.22,1.02,0.0,98.16
2014-09-09 20:00:00,33.75,40.06,1.25,0.0,98.22
2014-09-09 21:00:00,32.85,42.02,1.4,0.0,98.25
2014-09-09 22:00:00,32.03,43.87,1.49,0.0,98.24
2014-09-09 23:00:00,31.29,45.61,1.57,0.0,98.22
2014-09-10 00:00:00,30.58,47.42,1.77,0.0,98.22
2014-09-10 01:00:00,29.81,50.07,1.94,0.0,98.21
2014-09-10 02:00:00,29.15,53.31,2.2,0.0,98.19
2014-09-10 03:00:00,28.67,56.9,2.44,0.0,98.19
2014-09-10 04:00:00,28.16,60.94,2.36,0.0,98.22
2014-09-10 05:00:00,27.69,64.58,2.1,0.0,98.26
2014-09-10 06:00:00,27.93,64.92,2.52,0.12,98.32
2014-09-10 07:00:00,29.71,59.11,2.9,0.62,98.37
2014-09-10 08:00:00,32.31,49.58,1.67,1.32,98.41
2014-09-10 09:00:00,35.35,38.68,0.17,2.0,98.42
2014-09-10 10:00:00,37.09,34.74,0.66,2.44,98.39
2014-09-10 11:00:00,37.75,34.73,0.96,2.67,98.33
2014-09-10 12:00:00,38.06,35.48,1.18,3.04,98.25
2014-09-10 13:00:00,38.03,36.74,1.28,2.81,98.17
2014-09-10 14:00:00,37.71,37.88,1.15,2.49,98.1
2014-09-10 15:00:00,37.24,38.48,0.97,1.8,98.08
2014-09-10 16:00:00,36.5,39.7,1.02,1.0,98.11
2014-09-10 17:00:00,35.49,43.7,0.95,0.36,98.16
2014-09-10 18:00:00,34.37,50.19,0.71,0.02,98.21
2014-09-10 19:00:00,33.3,59.15,0.59,0.0,98.26
2014-09-10 20:00:00,32.49,62.04,0.72,0.0,98.32
2014-09-10 21:00:00,31.52,62.96,1.08,0.0,98.35
2014-09-10 22:00:00,30.63,62.47,1.58,0.0,98.36
2014-09-10 23:00:00,29.97,61.66,2.29,0.0,98.35
2014-09-11 00:00:00,29.4,62.27,3.15,0.0,98.34
2014-09-11 01:00:00,28.73,64.73,3.7,0.0,98.33
2014-09-11 02:00:00,28.15,67.79,3.57,0.0,98.32
2014-09-11 03:00:00,27.79,69.97,3.15,0.0,98.32
2014-09-11 04:00:00,27.48,71.53,2.73,0.0,98.35
2014-09-11 05:00:00,27.19,72.59,2.46,0.0,98.42
2014-09-11 06:00:00,27.35,71.32,2.81,0.1,98.49
2014-09-11 07:00:00,28.65,65.06,3.65,0.55,98.57
2014-09-11 08:00:00,30.31,58.59,3.65,1.27,98.63
2014-09-11 09:00:00,32.2,52.79,3.28,2.07,98.65
2014-09-11 10:00:00,33.91,47.99,2.61,2.55,98.64
2014-09-11 11:00:00,35.09,44.78,1.93,2.96,98.58
2014-09-11 12:00:00,35.81,42.61,1.36,3.23,98.51
2014-09-11 13:00:00,36.15,41.19,1.08,3.02,98.43
2014-09-11 14:00:00,36.13,40.35,1.04,2.47,98.35
2014-09-11 15:00:00,35.87,40.0,1.23,1.82,98.32
2014-09-11 16:00:00,35.32,40.44,1.49,1.05,98.32
2014-09-11 17:00:00,34.48,42.55,1.63,0.37,98.35
2014-09-11 18:00:00,33.15,49.12,1.16,0.02,98.39
2014-09-11 19:00:00,32.01,56.04,0.99,0.0,98.47
2014-09-11 20:00:00,31.13,57.51,1.2,0.0,98.54
2014-09-11 21:00:00,30.53,57.94,1.49,0.0,98.58
2014-09-11 22:00:00,30.04,58.19,1.84,0.0,98.56
2014-09-11 23:00:00,29.54,58.7,2.25,0.0,98.53
2014-09-12 00:00:00,29.01,59.95,2.64,0.0,98.48
2014-09-12 01:00:00,28.47,62.19,3.03,0.0,98.44
2014-09-12 02:00:00,28.01,65.12,3.42,0.0,98.4
2014-09-12 03:00:00,27.59,68.34,3.65,0.0,98.4
2014-09-12 04:00:00,27.24,70.77,3.73,0.0,98.45
2014-09-12 05:00:00,26.92,72.12,3.65,0.0,98.52
2014-09-12 06:00:00,27.0,71.46,4.03,0.13,98.61
2014-09-12 07:00:00,28.6,64.79,5.12,0.73,98.71
2014-09-12 08:00:00,30.7,57.21,5.11,1.49,98.77
2014-09-12 09:00:00,32.96,49.87,4.44,2.21,98.77
2014-09-12 10:00:00,34.7,44.5,3.81,2.77,98.72
2014-09-12 11:00:00,36.02,40.43,3.32,3.09,98.64
2014-09-12 12:00:00,36.98,37.64,2.89,3.3,98.52
2014-09-12 13:00:00,37.51,36.19,2.52,3.1,98.4
2014-09-12 14:00:00,37.68,35.33,2.12,2.65,98.31
2014-09-12 15:00:00,37.54,34.74,1.85,1.98,98.27
2014-09-12 16:00:00,37.03,35.01,1.83,1.21,98.29
2014-09-12 17:00:00,36.05,36.72,1.92,0.44,98.32
2014-09-12 18:00:00,33.91,45.84,1.3,0.02,98.38
2014-09-12 19:00:00,32.7,47.76,1.76,0.0,98.43
2014-09-12 20:00:00,32.03,48.49,2.77,0.0,98.5
2014-09-12 21:00:00,31.34,50.17,3.68,0.0,98.53
2014-09-12 22:00:00,30.61,52.76,4.24,0.0,98.52
2014-09-12 23:00:00,29.86,55.92,4.38,0.0,98.52
2014-09-13 00:00:00,29.18,59.11,4.21,0.0,98.5
2014-09-13 01:00:00,28.61,61.78,3.97,0.0,98.46
2014-09-13 02:00:00,28.17,63.4,3.83,0.0,98.43
2014-09-13 03:00:00,27.8,64.03,3.94,0.0,98.43
2014-09-13 04:00:00,27.38,64.83,3.86,0.0,98.46
2014-09-13 05:00:00,26.94,66.3,3.65,0.0,98.52
2014-09-13 06:00:00,26.84,67.35,3.91,0.14,98.58
2014-09-13 07:00:00,28.12,63.4,4.97,0.81,98.66
2014-09-13 08:00:00,30.1,56.29,5.06,1.61,98.72
2014-09-13 09:00:00,32.37,48.51,4.81,2.33,98.72
2014-09-13 10:00:00,34.37,42.7,4.36,2.88,98.68
2014-09-13 11:00:00,35.86,39.0,4.14,3.18,98.6
2014-09-13 12:00:00,36.87,36.43,4.11,3.27,98.48
2014-09-13 13:00:00,37.5,34.73,4.24,3.03,98.36
2014-09-13 14:00:00,37.72,33.67,4.14,2.58,98.27
2014-09-13 15:00:00,37.57,33.24,3.98,1.88,98.23
2014-09-13 16:00:00,36.98,33.75,3.92,1.09,98.24
2014-09-13 17:00:00,35.82,35.9,3.71,0.38,98.28
2014-09-13 18:00:00,33.67,43.25,2.26,0.02,98.32
2014-09-13 19:00:00,32.56,46.69,2.07,0.0,98.38
