date and time,T,RH,WS,Rs,P
2004-07-28 01:00:00,30.53,51.67,6.85,0.0,97.55
2004-07-28 02:00:00,29.39,56.67,6.64,0.0,97.55
2004-07-28 03:00:00,28.45,61.58,6.2,0.0,97.56
2004-07-28 04:00:00,27.88,65.44,5.65,0.0,97.58
2004-07-28 05:00:00,27.6,67.97,5.12,0.0,97.63
2004-07-28 06:00:00,28.13,66.91,5.14,0.29,97.7
2004-07-28 07:00:00,29.69,60.69,5.24,0.85,97.74
2004-07-28 08:00:00,31.83,51.89,5.29,1.55,97.76
2004-07-28 09:00:00,34.21,43.44,5.41,2.28,97.74
2004-07-28 10:00:00,36.39,37.1,5.41,2.83,97.68
2004-07-28 11:00:00,37.94,32.93,5.31,3.11,97.61
2004-07-28 12:00:00,38.9,30.18,5.13,3.32,97.52
2004-07-28 13:00:00,39.47,28.41,5.06,3.17,97.45
2004-07-28 14:00:00,39.69,27.51,4.94,2.75,97.38
2004-07-28 15:00:00,39.59,27.3,4.81,2.13,97.34
2004-07-28 16:00:00,38.97,28.13,4.81,1.38,97.33
2004-07-28 17:00:00,38.05,29.73,5.02,0.64,97.36
2004-07-28 18:00:00,36.81,32.27,5.29,0.13,97.42
2004-07-28 19:00:00,35.5,35.69,5.77,0.0,97.5
2004-07-28 20:00:00,34.18,39.95,6.41,0.0,97.59
2004-07-28 21:00:00,32.84,44.85,6.71,0.0,97.65
2004-07-28 22:00:00,31.87,48.86,6.41,0.0,97.68
2004-07-28 23:00:00,31.34,51.39,5.93,0.0,97.67
2004-07-29 00:00:00,31.03,53.06,5.3,0.0,97.63
2004-07-29 01:00:00,30.8,54.46,4.67,0.0,97.58
2004-07-29 02:00:00,30.55,55.86,3.99,0.0,97.55
2004-07-29 03:00:00,30.27,57.22,3.43,0.0,97.54
2004-07-29 04:00:00,29.97,58.67,3.08,0.0,97.57
2004-07-29 05:00:00,29.67,60.09,2.89,0.0,97.62
2004-07-29 06:00:00,30.12,58.96,3.39,0.25,97.69
2004-07-29 07:00:00,31.17,55.67,3.23,0.75,97.76
2004-07-29 08:00:00,32.52,50.68,2.95,1.43,97.81
2004-07-29 09:00:00,34.19,44.33,2.82,2.21,97.81
2004-07-29 10:00:00,35.85,38.94,2.73,2.41,97.78
2004-07-29 11:00:00,37.23,35.11,2.63,2.95,97.72
2004-07-29 12:00:00,38.26,32.49,2.6,2.92,97.63
2004-07-29 13:00:00,38.92,30.77,2.75,2.61,97.55
2004-07-29 14:00:00,38.95,30.39,3.08,2.37,97.49
2004-07-29 15:00:00,38.48,31.21,3.61,1.75,97.46
2004-07-29 16:00:00,37.69,32.9,4.23,1.11,97.45
2004-07-29 17:00:00,36.65,35.42,4.74,0.5,97.47
2004-07-29 18:00:00,35.37,39.01,4.99,0.11,97.51
2004-07-29 19:00:00,34.04,43.44,5.11,0.0,97.57
2004-07-29 20:00:00,33.04,47.43,5.13,0.0,97.65
2004-07-29 21:00:00,32.39,50.3,4.8,0.0,97.7
2004-07-29 22:00:00,32.05,51.87,4.3,0.0,97.73
2004-07-29 23:00:00,31.92,52.45,3.77,0.0,97.72
2004-07-30 00:00:00,31.82,52.75,3.34,0.0,97.67
2004-07-30 01:00:00,31.73,52.9,3.37,0.0,97.62
2004-07-30 02:00:00,31.5,53.34,3.81,0.0,97.6
2004-07-30 03:00:00,31.1,54.57,4.58,0.0,97.6
2004-07-30 04:00:00,30.48,56.88,4.85,0.0,97.64
2004-07-30 05:00:00,29.9,59.26,4.99,0.0,97.68
2004-07-30 06:00:00,29.9,59.6,5.35,0.22,97.75
2004-07-30 07:00:00,30.93,55.77,5.36,0.66,97.8
2004-07-30 08:00:00,32.68,49.36,5.02,1.36,97.83
2004-07-30 09:00:00,34.57,43.6,3.99,2.1,97.81
2004-07-30 10:00:00,36.01,39.87,2.54,2.48,97.78
2004-07-30 11:00:00,36.93,37.76,1.22,2.67,97.71
2004-07-30 12:00:00,37.41,36.89,0.51,3.4,97.62
2004-07-30 13:00:00,37.46,37.07,1.45,3.17,97.53
2004-07-30 14:00:00,36.84,39.27,2.28,2.72,97.49
2004-07-30 15:00:00,35.77,43.69,2.8,1.81,97.47
2004-07-30 16:00:00,34.33,50.57,3.19,1.2,97.47
2004-07-30 17:00:00,32.71,59.42,3.42,0.55,97.52
2004-07-30 18:00:00,30.97,68.31,3.47,0.1,97.58
2004-07-30 19:00:00,29.62,74.27,3.78,0.0,97.68
2004-07-30 20:00:00,28.75,78.04,3.96,0.0,97.75
2004-07-30 21:00:00,28.16,80.48,3.91,0.0,97.79
2004-07-30 22:00:00,27.77,81.71,3.87,0.0,97.79
2004-07-30 23:00:00,27.57,82.13,3.89,0.0,97.75
2004-07-31 00:00:00,27.54,81.39,3.88,0.0,97.69
2004-07-31 01:00:00,27.58,80.2,3.73,0.0,97.63
2004-07-31 02:00:00,27.62,78.82,3.39,0.0,97.59
2004-07-31 03:00:00,27.66,77.32,3.05,0.0,97.6
2004-07-31 04:00:00,27.66,75.93,2.75,0.0,97.62
2004-07-31 05:00:00,27.66,74.61,2.48,0.0,97.68
2004-07-31 06:00:00,28.09,71.57,2.93,0.22,97.77
2004-07-31 07:00:00,28.8,68.15,3.2,0.56,97.84
2004-07-31 08:00:00,29.46,66.89,3.01,1.03,97.87
2004-07-31 09:00:00,29.99,66.63,2.71,1.72,97.88
2004-07-31 10:00:00,30.34,67.04,2.45,2.2,97.87
2004-07-31 11:00:00,30.56,67.78,2.34,2.81,97.82
2004-07-31 12:00:00,30.73,68.64,2.33,2.97,97.76
2004-07-31 13:00:00,30.58,70.45,2.35,2.61,97.69
2004-07-31 14:00:00,30.04,73.31,2.03,2.4,97.65
2004-07-31 15:00:00,29.46,75.94,1.53,1.84,97.64
2004-07-31 16:00:00,28.86,78.7,1.15,1.12,97.65
2004-07-31 17:00:00,28.21,82.42,1.16,0.47,97.66
2004-07-31 18:00:00,27.54,87.42,1.37,0.09,97.68
2004-07-31 19:00:00,27.19,89.41,1.74,0.0,97.68
2004-07-31 20:00:00,26.99,91.05,1.92,0.0,97.71
2004-07-31 21:00:00,26.81,91.99,2.18,0.0,97.73
2004-07-31 22:00:00,26.65,92.5,2.59,0.0,97.73
2004-07-31 23:00:00,26.52,93.05,2.9,0.0,97.69
2004-08-01 00:00:00,26.44,92.92,3.09,0.0,97.65
2004-08-01 01:00:00,26.33,92.49,3.19,0.0,97.6
2004-08-01 02:00:00,26.21,91.19,3.31,0.0,97.57
2004-08-01 03:00:00,26.07,89.32,3.4,0.0,97.58
2004-08-01 04:00:00,25.88,87.56,3.3,0.0,97.61
2004-08-01 05:00:00,25.7,86.4,3.07,0.0,97.65
2004-08-01 06:00:00,26.0,83.69,3.46,0.13,97.7
2004-08-01 07:00:00,26.86,79.38,4.05,0.44,97.76
2004-08-01 08:00:00,28.12,74.33,4.18,0.88,97.78
2004-08-01 09:00:00,29.45,69.03,4.19,0.86,97.77
2004-08-01 10:00:00,30.63,63.99,4.29,0.81,97.73
2004-08-01 11:00:00,31.62,59.95,4.43,1.24,97.66
2004-08-01 12:00:00,32.27,57.07,4.48,1.18,97.57
2004-08-01 13:00:00,32.64,55.31,4.46,1.79,97.49
2004-08-01 14:00:00,32.62,54.94,4.32,1.5,97.43
2004-08-01 15:00:00,32.44,55.2,4.17,1.19,97.4
2004-08-01 16:00:00,32.07,56.0,4.01,0.9,97.39
2004-08-01 17:00:00,31.55,57.48,3.81,0.41,97.39
2004-08-01 18:00:00,30.74,60.52,3.12,0.1,97.42
2004-08-01 19:00:00,29.82,64.58,2.36,0.0,97.45
2004-08-01 20:00:00,29.25,67.25,2.25,0.0,97.48
2004-08-01 21:00:00,28.88,68.62,2.21,0.0,97.48
2004-08-01 22:00:00,28.79,68.49,2.4,0.0,97.44
2004-08-01 23:00:00,28.73,67.65,2.89,0.0,97.39
2004-08-02 00:00:00,28.6,66.52,3.65,0.0,97.34
2004-08-02 01:00:00,28.29,65.94,4.69,0.0,97.29
2004-08-02 02:00:00,27.75,67.12,4.94,0.0,97.26
2004-08-02 03:00:00,27.26,69.55,4.39,0.0,97.28
2004-08-02 04:00:00,26.88,72.44,3.61,0.0,97.32
2004-08-02 05:00:00,26.66,74.79,2.94,0.0,97.38
2004-08-02 06:00:00,27.14,73.96,3.52,0.22,97.45
2004-08-02 07:00:00,28.36,69.31,3.82,0.66,97.5
2004-08-02 08:00:00,29.72,63.52,3.35,1.32,97.55
2004-08-02 09:00:00,30.99,58.31,2.81,1.97,97.56
2004-08-02 10:00:00,32.19,53.67,2.33,2.23,97.54
2004-08-02 11:00:00,33.37,49.08,2.07,3.21,97.47
2004-08-02 12:00:00,34.35,45.22,2.07,3.14,97.39
2004-08-02 13:00:00,35.08,42.41,2.26,2.87,97.31
2004-08-02 14:00:00,35.59,40.34,2.5,2.65,97.25
2004-08-02 15:00:00,35.82,39.19,2.72,2.08,97.21
2004-08-02 16:00:00,35.63,39.36,2.88,1.34,97.2
2004-08-02 17:00:00,35.0,40.33,2.97,0.58,97.23
2004-08-02 18:00:00,33.72,44.05,2.26,0.11,97.28
2004-08-02 19:00:00,32.41,48.43,1.93,0.0,97.35
2004-08-02 20:00:00,31.9,50.89,2.21,0.0,97.42
2004-08-02 21:00:00,31.4,53.37,2.28,0.0,97.46
2004-08-02 22:00:00,30.96,56.13,2.4,0.0,97.47
2004-08-02 23:00:00,30.53,59.02,2.62,0.0,97.44
2004-08-03 00:00:00,30.02,61.99,3.13,0.0,97.38
2004-08-03 01:00:00,29.51,64.65,3.74,0.0,97.31
2004-08-03 02:00:00,28.98,67.25,4.22,0.0,97.28
2004-08-03 03:00:00,28.41,69.77,4.35,0.0,97.26
2004-08-03 04:00:00,27.92,72.05,4.02,0.0,97.29
2004-08-03 05:00:00,27.58,73.76,3.31,0.0,97.37
2004-08-03 06:00:00,28.14,71.39,3.53,0.24,97.47
2004-08-03 07:00:00,29.52,65.58,3.59,0.75,97.54
2004-08-03 08:00:00,31.32,58.7,3.16,1.45,97.55
2004-08-03 09:00:00,33.38,51.33,2.11,2.11,97.54
2004-08-03 10:00:00,34.66,47.64,1.52,2.58,97.49
2004-08-03 11:00:00,35.39,45.77,1.37,2.63,97.42
2004-08-03 12:00:00,35.97,44.37,1.31,2.88,97.33
2004-08-03 13:00:00,36.34,43.24,1.38,2.89,97.25
2004-08-03 14:00:00,36.53,42.5,1.64,2.07,97.2
2004-08-03 15:00:00,36.32,42.55,1.77,1.57,97.18
2004-08-03 16:00:00,35.99,43.15,1.71,0.74,97.19
2004-08-03 17:00:00,35.46,44.36,1.58,0.35,97.23
2004-08-03 18:00:00,34.52,48.38,1.01,0.07,97.28
2004-08-03 19:00:00,33.55,51.81,0.75,0.0,97.35
2004-08-03 20:00:00,32.94,52.91,0.81,0.0,97.4
2004-08-03 21:00:00,32.25,55.37,0.89,0.0,97.44
2004-08-03 22:00:00,31.69,57.58,0.91,0.0,97.43
2004-08-03 23:00:00,31.19,59.35,0.91,0.0,97.4
2004-08-04 00:00:00,30.73,60.56,0.92,0.0,97.36
2004-08-04 01:00:00,30.3,62.17,0.88,0.0,97.32
2004-08-04 02:00:00,29.85,64.43,0.86,0.0,97.28
2004-08-04 03:00:00,29.42,66.68,0.87,0.0,97.28
2004-08-04 04:00:00,29.02,68.71,0.93,0.0,97.3
2004-08-04 05:00:00,28.79,69.94,1.0,0.0,97.36
2004-08-04 06:00:00,29.57,66.89,1.64,0.23,97.45
2004-08-04 07:00:00,31.47,58.21,1.93,0.76,97.52
2004-08-04 08:00:00,33.18,51.07,2.46,1.5,97.55
2004-08-04 09:00:00,34.25,47.16,2.9,2.23,97.54
2004-08-04 10:00:00,35.18,44.16,3.23,2.71,97.51
2004-08-04 11:00:00,35.89,41.94,3.44,2.97,97.44
2004-08-04 12:00:00,36.42,40.2,3.54,3.04,97.35
2004-08-04 13:00:00,36.71,39.06,3.49,2.36,97.26
2004-08-04 14:00:00,36.89,38.11,3.18,1.75,97.2
2004-08-04 15:00:00,36.81,37.94,2.69,1.22,97.17
2004-08-04 16:00:00,36.43,38.36,2.26,0.73,97.16
2004-08-04 17:00:00,35.87,39.45,1.83,0.42,97.17
2004-08-04 18:00:00,34.9,42.43,1.06,0.07,97.21
2004-08-04 19:00:00,33.54,46.36,0.89,0.0,97.28
2004-08-04 20:00:00,32.8,49.04,1.33,0.0,97.34
2004-08-04 21:00:00,32.17,51.92,1.88,0.0,97.39
2004-08-04 22:00:00,31.53,54.97,2.37,0.0,97.41
2004-08-04 23:00:00,30.87,58.09,2.63,0.0,97.38
2004-08-05 00:00:00,30.25,61.04,2.59,0.0,97.33
2004-08-05 01:00:00,29.68,63.81,2.27,0.0,97.27
2004-08-05 02:00:00,29.18,66.32,1.9,0.0,97.22
2004-08-05 03:00:00,28.76,68.48,1.57,0.0,97.21
2004-08-05 04:00:00,28.43,70.31,1.34,0.0,97.24
2004-08-05 05:00:00,28.2,71.7,1.15,0.0,97.31
2004-08-05 06:00:00,29.14,68.04,1.83,0.31,97.4
2004-08-05 07:00:00,31.96,54.96,1.15,0.99,97.49
2004-08-05 08:00:00,34.19,46.97,1.18,1.76,97.53
2004-08-05 09:00:00,35.81,42.82,1.9,2.51,97.53
2004-08-05 10:00:00,37.13,39.74,2.51,2.77,97.49
2004-08-05 11:00:00,38.36,36.9,2.92,3.32,97.41
2004-08-05 12:00:00,39.25,34.83,3.1,3.14,97.3
2004-08-05 13:00:00,39.78,33.49,3.13,2.74,97.19
2004-08-05 14:00:00,39.93,32.99,3.27,1.93,97.12
2004-08-05 15:00:00,39.73,33.02,3.43,1.86,97.1
2004-08-05 16:00:00,39.07,33.92,3.49,1.47,97.09
2004-08-05 17:00:00,38.25,35.53,3.43,0.65,97.12
2004-08-05 18:00:00,37.22,38.0,2.81,0.1,97.17
2004-08-05 19:00:00,36.02,41.32,1.75,0.0,97.24
2004-08-05 20:00:00,35.28,43.84,1.61,0.0,97.28
2004-08-05 21:00:00,34.54,46.43,1.46,0.0,97.3
2004-08-05 22:00:00,33.75,49.21,1.25,0.0,97.28
2004-08-05 23:00:00,33.07,51.92,1.11,0.0,97.25
2004-08-06 00:00:00,32.48,54.56,1.06,0.0,97.21
2004-08-06 01:00:00,31.92,57.44,1.11,0.0,97.16
2004-08-06 02:00:00,31.45,60.44,1.54,0.0,97.14
2004-08-06 03:00:00,31.03,63.45,2.18,0.0,97.17
2004-08-06 04:00:00,30.64,66.15,2.37,0.0,97.21
2004-08-06 05:00:00,30.3,68.3,2.18,0.0,97.27
2004-08-06 06:00:00,30.84,66.14,2.36,0.26,97.34
2004-08-06 07:00:00,33.02,55.07,2.77,0.85,97.4
2004-08-06 08:00:00,34.92,48.0,2.57,1.63,97.45
2004-08-06 09:00:00,36.35,43.76,2.66,2.32,97.46
2004-08-06 10:00:00,37.58,40.71,3.27,2.86,97.44
2004-08-06 11:00:00,38.25,39.12,3.74,2.85,97.39
2004-08-06 12:00:00,38.4,38.64,3.94,3.4,97.32
2004-08-06 13:00:00,38.1,39.27,3.86,2.9,97.26
2004-08-06 14:00:00,37.7,39.93,3.42,2.83,97.22
2004-08-06 15:00:00,37.44,40.13,2.79,2.21,97.2
2004-08-06 16:00:00,37.01,40.76,2.2,1.36,97.2
2004-08-06 17:00:00,36.43,41.73,1.72,0.57,97.21
2004-08-06 18:00:00,35.74,43.28,1.4,0.08,97.25
2004-08-06 19:00:00,34.76,46.12,1.15,0.0,97.29
2004-08-06 20:00:00,34.04,48.46,1.65,0.0,97.36
2004-08-06 21:00:00,33.36,51.06,1.96,0.0,97.42
2004-08-06 22:00:00,32.79,53.65,2.18,0.0,97.44
2004-08-06 23:00:00,32.3,56.11,2.66,0.0,97.4
2004-08-07 00:00:00,31.84,58.5,3.01,0.0,97.34
2004-08-07 01:00:00,31.41,60.88,3.17,0.0,97.3
2004-08-07 02:00:00,31.07,62.91,3.19,0.0,97.3
2004-08-07 03:00:00,30.84,64.45,3.24,0.0,97.33
2004-08-07 04:00:00,30.59,65.89,3.37,0.0,97.37
2004-08-07 05:00:00,30.37,67.08,3.55,0.0,97.42
2004-08-07 06:00:00,30.78,65.54,4.16,0.2,97.49
2004-08-07 07:00:00,32.05,60.4,4.36,0.58,97.55
2004-08-07 08:00:00,33.66,54.32,3.82,1.03,97.59
2004-08-07 09:00:00,35.21,48.74,3.0,1.77,97.6
2004-08-07 10:00:00,35.99,46.11,2.53,2.14,97.57
2004-08-07 11:00:00,36.4,44.78,2.55,2.82,97.52
2004-08-07 12:00:00,36.28,45.17,2.96,2.93,97.45
2004-08-07 13:00:00,35.94,46.51,3.59,2.75,97.39
2004-08-07 14:00:00,35.27,48.68,4.04,2.47,97.36
2004-08-07 15:00:00,34.48,51.26,4.19,1.8,97.35
2004-08-07 16:00:00,33.8,53.45,4.24,1.16,97.35
2004-08-07 17:00:00,33.14,55.41,4.21,0.43,97.38
2004-08-07 18:00:00,32.48,57.47,3.99,0.07,97.42
2004-08-07 19:00:00,31.88,59.71,3.82,0.0,97.48
2004-08-07 20:00:00,31.41,61.69,3.8,0.0,97.53
2004-08-07 21:00:00,30.94,63.77,3.69,0.0,97.58
2004-08-07 22:00:00,30.47,65.78,3.59,0.0,97.57
2004-08-07 23:00:00,30.02,67.7,3.47,0.0,97.55
2004-08-08 00:00:00,29.58,69.67,3.39,0.0,97.51
2004-08-08 01:00:00,29.19,71.46,3.17,0.0,97.49
2004-08-08 02:00:00,28.85,73.09,2.84,0.0,97.47
2004-08-08 03:00:00,28.55,74.61,2.54,0.0,97.47
2004-08-08 04:00:00,28.26,76.1,2.29,0.0,97.49
2004-08-08 05:00:00,28.02,77.33,2.12,0.0,97.54
2004-08-08 06:00:00,28.38,75.25,2.65,0.23,97.6
2004-08-08 07:00:00,29.38,69.23,2.94,0.79,97.66
2004-08-08 08:00:00,30.49,63.08,3.22,1.46,97.7
2004-08-08 09:00:00,31.73,56.76,3.61,2.03,97.72
2004-08-08 10:00:00,32.93,51.47,3.88,2.52,97.7
2004-08-08 11:00:00,33.99,47.55,4.09,2.67,97.65
2004-08-08 12:00:00,34.85,44.8,4.29,2.81,97.57
2004-08-08 13:00:00,35.38,43.23,4.45,2.91,97.48
2004-08-08 14:00:00,35.63,42.35,4.48,2.77,97.41
2004-08-08 15:00:00,35.6,42.27,4.39,2.09,97.39
2004-08-08 16:00:00,35.12,43.44,4.22,1.32,97.39
2004-08-08 17:00:00,34.27,45.78,4.01,0.59,97.43
2004-08-08 18:00:00,33.08,49.86,3.6,0.09,97.48
2004-08-08 19:00:00,31.94,54.89,3.6,0.0,97.56
2004-08-08 20:00:00,31.05,60.1,4.01,0.0,97.62
2004-08-08 21:00:00,30.16,65.76,4.19,0.0,97.66
2004-08-08 22:00:00,29.33,71.32,4.44,0.0,97.63
2004-08-08 23:00:00,28.56,76.06,4.69,0.0,97.58
2004-08-09 00:00:00,27.92,79.38,4.81,0.0,97.51
2004-08-09 01:00:00,27.48,81.16,4.72,0.0,97.47
2004-08-09 02:00:00,27.26,81.7,4.46,0.0,97.46
2004-08-09 03:00:00,27.14,81.89,4.22,0.0,97.51
2004-08-09 04:00:00,27.02,82.34,4.08,0.0,97.56
2004-08-09 05:00:00,26.91,82.79,4.03,0.0,97.62
2004-08-09 06:00:00,27.24,81.0,4.27,0.25,97.68
2004-08-09 07:00:00,28.42,74.4,4.54,0.77,97.75
2004-08-09 08:00:00,30.02,66.23,4.58,1.37,97.78
2004-08-09 09:00:00,31.72,59.03,4.54,1.98,97.78
2004-08-09 10:00:00,33.39,52.85,4.4,1.98,97.75
2004-08-09 11:00:00,34.76,48.24,4.21,2.77,97.69
2004-08-09 12:00:00,35.8,44.91,4.0,2.93,97.61
2004-08-09 13:00:00,36.51,42.66,3.8,2.63,97.52
2004-08-09 14:00:00,36.79,41.51,3.57,2.41,97.46
2004-08-09 15:00:00,36.73,41.19,3.36,1.72,97.43
2004-08-09 16:00:00,36.03,42.77,3.29,1.08,97.42
2004-08-09 17:00:00,35.06,45.24,3.37,0.52,97.44
2004-08-09 18:00:00,33.81,49.24,3.4,0.09,97.48
2004-08-09 19:00:00,32.84,53.12,3.65,0.0,97.54
2004-08-09 20:00:00,32.0,57.09,4.23,0.0,97.61
2004-08-09 21:00:00,31.15,61.23,4.73,0.0,97.65
2004-08-09 22:00:00,30.34,64.99,5.04,0.0,97.67
2004-08-09 23:00:00,29.63,67.8,5.36,0.0,97.66
2004-08-10 00:00:00,29.0,70.13,5.38,0.0,97.63
2004-08-10 01:00:00,28.51,71.85,5.18,0.0,97.59
2004-08-10 02:00:00,28.15,73.2,4.78,0.0,97.58
2004-08-10 03:00:00,27.88,74.25,4.24,0.0,97.6
2004-08-10 04:00:00,27.63,75.25,3.72,0.0,97.65
2004-08-10 05:00:00,27.4,76.19,3.39,0.0,97.71
2004-08-10 06:00:00,27.78,73.96,3.71,0.24,97.78
2004-08-10 07:00:00,29.06,67.68,3.64,0.82,97.86
2004-08-10 08:00:00,30.87,60.06,3.25,1.56,97.9
2004-08-10 09:00:00,32.84,52.85,2.87,2.29,97.88
2004-08-10 10:00:00,34.52,47.5,2.68,2.83,97.83
2004-08-10 11:00:00,35.81,43.7,2.72,2.9,97.76
2004-08-10 12:00:00,36.8,40.79,2.86,2.92,97.67
2004-08-10 13:00:00,37.46,38.64,3.01,3.17,97.57
2004-08-10 14:00:00,37.71,37.41,3.12,2.74,97.52
2004-08-10 15:00:00,37.55,37.0,3.24,2.11,97.5
2004-08-10 16:00:00,36.92,37.75,3.4,1.33,97.51
2004-08-10 17:00:00,35.82,39.58,3.7,0.59,97.54
2004-08-10 18:00:00,34.55,42.82,3.97,0.07,97.59
2004-08-10 19:00:00,33.46,46.84,4.35,0.0,97.65
2004-08-10 20:00:00,32.41,52.05,4.68,0.0,97.71
2004-08-10 21:00:00,31.47,57.3,4.66,0.0,97.72
2004-08-10 22:00:00,30.76,61.66,4.34,0.0,97.69
2004-08-10 23:00:00,30.18,65.25,3.98,0.0,97.65
2004-08-11 00:00:00,29.73,67.66,3.68,0.0,97.59
2004-08-11 01:00:00,29.36,68.78,3.5,0.0,97.55
2004-08-11 02:00:00,29.02,68.97,3.41,0.0,97.51
2004-08-11 03:00:00,28.7,68.63,3.32,0.0,97.52
2004-08-11 04:00:00,28.37,68.48,3.2,0.0,97.56
2004-08-11 05:00:00,28.04,68.71,3.04,0.0,97.62
2004-08-11 06:00:00,28.54,65.96,3.84,0.22,97.68
2004-08-11 07:00:00,30.07,59.9,4.29,0.76,97.72
2004-08-11 08:00:00,32.21,53.11,4.03,1.48,97.74
2004-08-11 09:00:00,34.87,45.0,3.2,2.26,97.73
2004-08-11 10:00:00,36.81,39.51,2.35,2.81,97.69
2004-08-11 11:00:00,38.06,36.33,2.01,3.17,97.6
2004-08-11 12:00:00,38.85,34.43,1.95,3.11,97.51
2004-08-11 13:00:00,39.25,33.57,2.04,2.92,97.42
2004-08-11 14:00:00,39.11,33.61,1.81,2.45,97.35
2004-08-11 15:00:00,38.61,34.18,1.75,1.8,97.32
2004-08-11 16:00:00,37.95,35.16,1.97,1.05,97.33
2004-08-11 17:00:00,37.08,36.73,2.27,0.46,97.36
2004-08-11 18:00:00,35.89,39.9,2.23,0.07,97.42
2004-08-11 19:00:00,34.71,43.84,2.54,0.0,97.49
2004-08-11 20:00:00,33.9,46.74,3.37,0.0,97.57
2004-08-11 21:00:00,33.11,50.55,3.84,0.0,97.63
2004-08-11 22:00:00,32.48,53.57,4.08,0.0,97.63
2004-08-11 23:00:00,31.97,55.19,4.08,0.0,97.61
2004-08-12 00:00:00,31.46,55.45,4.16,0.0,97.57
2004-08-12 01:00:00,30.89,55.08,4.61,0.0,97.52
2004-08-12 02:00:00,30.17,55.63,4.85,0.0,97.5
2004-08-12 03:00:00,29.45,57.35,4.57,0.0,97.51
2004-08-12 04:00:00,28.85,59.52,4.36,0.0,97.56
2004-08-12 05:00:00,28.34,61.86,4.07,0.0,97.62
2004-08-12 06:00:00,28.38,62.32,4.09,0.18,97.7
2004-08-12 07:00:00,29.37,59.34,3.98,0.52,97.76
2004-08-12 08:00:00,31.01,54.29,3.78,1.04,97.82
2004-08-12 09:00:00,32.97,48.36,3.37,1.6,97.84
2004-08-12 10:00:00,35.04,42.23,2.58,2.37,97.82
2004-08-12 11:00:00,36.34,38.91,2.04,2.07,97.76
2004-08-12 12:00:00,36.99,37.28,1.58,2.74,97.68
2004-08-12 13:00:00,37.15,36.58,1.09,2.28,97.6
2004-08-12 14:00:00,36.98,36.68,0.66,2.0,97.53
2004-08-12 15:00:00,36.66,37.27,0.28,1.51,97.51
2004-08-12 16:00:00,36.14,38.48,0.6,0.89,97.52
2004-08-12 17:00:00,35.53,40.17,1.23,0.41,97.56
2004-08-12 18:00:00,34.57,43.37,1.48,0.07,97.6
2004-08-12 19:00:00,33.57,46.76,1.78,0.0,97.66
2004-08-12 20:00:00,32.95,47.77,2.73,0.0,97.72
2004-08-12 21:00:00,32.29,49.28,3.51,0.0,97.76
2004-08-12 22:00:00,31.63,50.92,3.93,0.0,97.75
2004-08-12 23:00:00,30.97,52.74,4.31,0.0,97.71
2004-08-13 00:00:00,30.31,54.96,4.6,0.0,97.67
2004-08-13 01:00:00,29.64,57.83,4.57,0.0,97.63
2004-08-13 02:00:00,29.09,60.3,4.35,0.0,97.62
2004-08-13 03:00:00,28.66,62.22,4.09,0.0,97.64
2004-08-13 04:00:00,28.39,63.24,3.86,0.0,97.69
2004-08-13 05:00:00,28.15,64.3,3.45,0.0,97.77
2004-08-13 06:00:00,28.33,63.85,3.5,0.19,97.86
2004-08-13 07:00:00,29.22,60.83,3.41,0.65,97.92
2004-08-13 08:00:00,30.7,55.93,3.1,1.22,97.96
2004-08-13 09:00:00,32.71,50.16,2.55,1.78,97.97
2004-08-13 10:00:00,35.09,43.39,1.46,2.18,97.93
2004-08-13 11:00:00,37.02,38.66,1.23,2.55,97.85
2004-08-13 12:00:00,38.19,35.99,1.34,2.78,97.75
2004-08-13 13:00:00,38.92,34.04,1.43,2.24,97.65
2004-08-13 14:00:00,39.3,32.52,1.34,2.09,97.57
2004-08-13 15:00:00,39.32,31.41,1.13,1.47,97.53
2004-08-13 16:00:00,38.93,31.19,0.89,0.94,97.51
2004-08-13 17:00:00,38.21,31.78,0.87,0.44,97.53
2004-08-13 18:00:00,37.14,33.8,0.96,0.07,97.58
2004-08-13 19:00:00,35.97,36.84,1.31,0.0,97.66
2004-08-13 20:00:00,35.19,39.76,2.52,0.0,97.73
2004-08-13 21:00:00,34.18,43.9,3.24,0.0,97.77
2004-08-13 22:00:00,33.13,48.3,3.37,0.0,97.79
2004-08-13 23:00:00,32.28,51.92,3.22,0.0,97.76
2004-08-14 00:00:00,31.57,54.65,3.02,0.0,97.71
2004-08-14 01:00:00,30.9,56.68,3.12,0.0,97.67
2004-08-14 02:00:00,30.21,58.37,3.49,0.0,97.64
2004-08-14 03:00:00,29.57,59.85,3.75,0.0,97.63
2004-08-14 04:00:00,29.03,61.26,3.75,0.0,97.66
2004-08-14 05:00:00,28.63,62.61,3.49,0.0,97.7
2004-08-14 06:00:00,28.92,61.6,3.98,0.2,97.77
2004-08-14 07:00:00,30.08,57.65,4.22,0.75,97.81
2004-08-14 08:00:00,31.77,52.46,3.91,1.57,97.83
2004-08-14 09:00:00,33.86,46.61,3.48,2.33,97.82
2004-08-14 10:00:00,36.27,40.29,2.74,2.74,97.76
2004-08-14 11:00:00,38.4,35.26,2.03,3.22,97.68
2004-08-14 12:00:00,39.66,32.6,1.53,3.24,97.58
2004-08-14 13:00:00,40.28,31.04,1.09,2.96,97.49
2004-08-14 14:00:00,40.23,30.26,0.63,2.58,97.42
2004-08-14 15:00:00,39.77,30.18,0.33,1.99,97.39
