datetime,T,RH,WS,Rs,P,ETo_mm_hr
2016-02-20 13:00:00,29.09,25.51,4.62,2.83,99.22,0.7243118686086243
2016-02-20 14:00:00,29.21,22.58,4.89,2.49,99.14,0.6849055870660771
2016-02-20 15:00:00,28.72,21.14,5.05,1.85,99.11,0.5776879868212611
2016-02-20 16:00:00,27.56,21.46,4.88,1.07,99.12,0.422048100296543
2016-02-20 17:00:00,24.71,25.51,2.89,0.31,99.17,0.1599783445113878
2016-02-20 18:00:00,21.79,30.57,2.31,0.0,99.24,0.10346724888201825
2016-02-20 19:00:00,20.67,33.1,2.31,0.0,99.31,0.09607421291605096
2016-02-20 20:00:00,19.67,35.57,2.17,0.0,99.36,0.08677025642492125
2016-02-20 21:00:00,18.68,38.28,1.97,0.0,99.37,0.07670432142376339
2016-02-20 22:00:00,17.7,41.1,1.79,0.0,99.34,0.0676488056308125
2016-02-20 23:00:00,16.89,43.57,1.66,0.0,99.3,0.06089453284323639
2016-02-21 00:00:00,16.27,45.47,1.6,0.0,99.26,0.05671459106185538
2016-02-21 01:00:00,15.72,47.26,1.59,0.0,99.22,0.053799724426745306
2016-02-21 02:00:00,15.17,48.94,1.6,0.0,99.18,0.051384055966742774
2016-02-21 03:00:00,14.59,50.69,1.57,0.0,99.15,0.04833932984976728
2016-02-21 04:00:00,14.06,52.37,1.53,0.0,99.17,0.045440348369449775
2016-02-21 05:00:00,13.66,53.67,1.5,0.0,99.2,0.04331648493762801
2016-02-21 06:00:00,13.44,54.59,1.46,0.0,99.28,0.041722522545647574
2016-02-21 07:00:00,16.14,46.6,1.62,0.42,99.38,0.11591090676094078
2016-02-21 08:00:00,19.44,38.09,2.55,1.25,99.46,0.28002435178540425
2016-02-21 09:00:00,23.35,28.0,1.79,2.05,99.51,0.4215944936341444
2016-02-21 10:00:00,26.4,18.9,1.18,2.68,99.5,0.5351611776110968
2016-02-21 11:00:00,28.15,15.21,1.18,3.07,99.42,0.624533286771216
2016-02-21 12:00:00,29.26,13.23,1.19,3.21,99.3,0.6633019524255283
2016-02-21 13:00:00,29.94,12.03,1.17,3.06,99.18,0.6361543838760283
2016-02-21 14:00:00,30.12,11.41,1.16,2.65,99.08,0.5503890982544628
2016-02-21 15:00:00,29.8,11.2,1.18,2.01,99.02,0.41524107420543155
2016-02-21 16:00:00,28.96,11.44,1.2,1.2,99.0,0.244511558375429
2016-02-21 17:00:00,26.47,14.11,0.83,0.36,99.03,0.03875763815115793
2016-02-21 18:00:00,24.45,15.29,1.06,0.0,99.1,0.08752904630763883
2016-02-21 19:00:00,23.28,15.98,1.18,0.0,99.19,0.08974755979414137
2016-02-21 20:00:00,22.07,16.85,1.28,0.0,99.26,0.0900286658677091
2016-02-21 21:00:00,20.59,18.26,1.42,0.0,99.28,0.08979022301885466
2016-02-21 22:00:00,19.19,19.62,1.51,0.0,99.25,0.08731050459928055
2016-02-21 23:00:00,18.17,20.52,1.55,0.0,99.2,0.08458605355718414
2016-02-22 00:00:00,17.39,21.3,1.55,0.0,99.14,0.08151577517983138
2016-02-22 01:00:00,16.81,21.84,1.52,0.0,99.07,0.07850298915934584
2016-02-22 02:00:00,16.64,21.98,1.44,0.0,99.04,0.07571849085694753
2016-02-22 03:00:00,16.52,22.07,1.35,0.0,99.04,0.07279752534983867
2016-02-22 04:00:00,16.19,22.54,1.31,0.0,99.07,0.07042327431657366
2016-02-22 05:00:00,15.9,23.07,1.24,0.0,99.14,0.06728853374891859
2016-02-22 06:00:00,15.77,23.29,1.11,0.0,99.25,0.06299488114304708
2016-02-22 07:00:00,17.36,21.71,0.88,0.43,99.35,0.1101532787114366
2016-02-22 08:00:00,20.13,18.41,1.22,1.26,99.43,0.2541840601079134
2016-02-22 09:00:00,23.24,15.45,0.92,2.06,99.46,0.38740959174356876
2016-02-22 10:00:00,28.1,9.78,0.67,2.68,99.44,0.5140612902425211
2016-02-22 11:00:00,30.06,7.86,1.08,3.07,99.38,0.6292803631112334
2016-02-22 12:00:00,31.15,7.07,1.33,3.24,99.28,0.6897497275406796
2016-02-22 13:00:00,31.88,6.64,1.73,3.1,99.18,0.6929964657531563
2016-02-22 14:00:00,32.13,6.7,2.13,2.68,99.1,0.6352251115949097
2016-02-22 15:00:00,31.89,6.52,2.36,2.04,99.05,0.5181708890741552
2016-02-22 16:00:00,30.97,6.87,2.21,1.23,99.05,0.3364360785063062
2016-02-22 17:00:00,26.97,11.03,1.2,0.38,99.07,0.07233871656042848
2016-02-22 18:00:00,24.46,11.82,1.47,0.0,99.12,0.11089084308309861
2016-02-22 19:00:00,23.12,12.71,1.54,0.0,99.17,0.1084421177710556
2016-02-22 20:00:00,21.95,13.65,1.57,0.0,99.21,0.10464293713485445
2016-02-22 21:00:00,20.99,14.48,1.56,0.0,99.23,0.10018288019878507
2016-02-22 22:00:00,20.24,15.16,1.51,0.0,99.22,0.09527597477897154
2016-02-22 23:00:00,19.6,15.7,1.46,0.0,99.19,0.09100296530568329
2016-02-23 00:00:00,19.08,16.21,1.39,0.0,99.15,0.08654518045123945
2016-02-23 01:00:00,18.66,16.63,1.33,0.0,99.09,0.08288322987757307
2016-02-23 02:00:00,18.18,17.13,1.28,0.0,99.05,0.07939985329289004
2016-02-23 03:00:00,17.6,17.85,1.28,0.0,99.03,0.07721199988462134
2016-02-23 04:00:00,16.93,18.7,1.3,0.0,99.04,0.07534304582270362
2016-02-23 05:00:00,16.19,19.79,1.34,0.0,99.08,0.0736593215244963
2016-02-23 06:00:00,15.54,20.82,1.38,0.0,99.15,0.07219401448557665
2016-02-23 07:00:00,17.21,19.71,1.21,0.43,99.24,0.12951576978469492
2016-02-23 08:00:00,20.74,15.75,2.02,1.23,99.29,0.29805234626616095
2016-02-23 09:00:00,23.89,13.38,1.58,2.04,99.3,0.42595102675096697
2016-02-23 10:00:00,28.87,9.41,1.78,2.7,99.27,0.5939269903265528
2016-02-23 11:00:00,30.87,7.92,1.59,3.1,99.18,0.6758787390659952
2016-02-23 12:00:00,31.86,7.24,1.15,3.29,99.05,0.6945610556741142
2016-02-23 13:00:00,32.43,6.78,0.84,3.13,98.93,0.6412465463457572
2016-02-23 14:00:00,32.56,6.62,0.91,2.7,98.83,0.5527720107375061
2016-02-23 15:00:00,32.24,6.8,1.18,2.04,98.76,0.4293397479765434
2016-02-23 16:00:00,31.33,6.96,1.3,1.22,98.75,0.2603986804838992
2016-02-23 17:00:00,28.31,10.05,0.91,0.37,98.78,0.045327511380974565
2016-02-23 18:00:00,26.22,10.34,1.18,0.0,98.85,0.10357608277981453
2016-02-23 19:00:00,24.67,11.29,1.34,0.0,98.92,0.10617771490487951
2016-02-23 20:00:00,23.15,12.38,1.47,0.0,98.95,0.10599287105458581
2016-02-23 21:00:00,21.87,13.32,1.52,0.0,98.96,0.10279862816296757
2016-02-23 22:00:00,20.87,14.09,1.53,0.0,98.93,0.09907279969160313
2016-02-23 23:00:00,20.05,14.68,1.51,0.0,98.88,0.09510671190030191
2016-02-24 00:00:00,19.33,15.28,1.5,0.0,98.85,0.09188056913891245
2016-02-24 01:00:00,18.68,15.83,1.5,0.0,98.81,0.08930472234915078
2016-02-24 02:00:00,18.22,16.21,1.49,0.0,98.76,0.08719319901962423
2016-02-24 03:00:00,17.84,16.52,1.49,0.0,98.75,0.08574042777691561
2016-02-24 04:00:00,17.29,17.19,1.5,0.0,98.77,0.0837467280468126
2016-02-24 05:00:00,16.66,17.9,1.53,0.0,98.81,0.08205586841580942
2016-02-24 06:00:00,16.24,18.48,1.49,0.0,98.87,0.07917904436075841
2016-02-24 07:00:00,18.34,17.1,1.27,0.47,98.96,0.141391528778547
2016-02-24 08:00:00,21.83,13.66,1.96,1.3,99.03,0.31231813405700043
2016-02-24 09:00:00,24.85,11.74,1.59,2.1,99.05,0.4431021669466617
2016-02-24 10:00:00,29.75,8.43,1.04,2.74,99.04,0.5593876665864994
2016-02-24 11:00:00,31.9,7.32,1.0,3.14,98.97,0.6522344998319793
2016-02-24 12:00:00,32.84,6.93,1.34,3.27,98.85,0.711026093213841
2016-02-24 13:00:00,33.29,6.72,1.55,3.13,98.73,0.6991281217547322
2016-02-24 14:00:00,33.36,6.6,1.49,2.72,98.64,0.6067603392952305
2016-02-24 15:00:00,32.95,6.62,1.21,2.05,98.61,0.43709295942139437
2016-02-24 16:00:00,32.04,6.67,0.83,1.23,98.63,0.22206167893376302
2016-02-24 17:00:00,29.81,8.86,0.53,0.39,98.67,0.012819440877475042
2016-02-24 18:00:00,28.12,8.78,0.6,0.0,98.72,0.07294722958284951
2016-02-24 19:00:00,27.21,9.09,0.64,0.0,98.79,0.07410371231577588
2016-02-24 20:00:00,26.42,9.39,0.59,0.0,98.81,0.06918738513660065
2016-02-24 21:00:00,25.46,9.89,0.62,0.0,98.82,0.06930709903276232
2016-02-24 22:00:00,24.51,10.46,0.67,0.0,98.81,0.07047376550325277
2016-02-24 23:00:00,23.6,10.99,0.78,0.0,98.79,0.07492773784908936
2016-02-25 00:00:00,22.61,11.67,0.97,0.0,98.78,0.08242057465939807
2016-02-25 01:00:00,21.3,12.89,1.22,0.0,98.74,0.08949092515584202
2016-02-25 02:00:00,20.08,13.82,1.33,0.0,98.72,0.08955033919486213
2016-02-25 03:00:00,18.81,14.81,1.4,0.0,98.72,0.08739643664369853
2016-02-25 04:00:00,17.36,16.23,1.46,0.0,98.75,0.08368397865797308
2016-02-25 05:00:00,16.37,17.3,1.41,0.0,98.83,0.07835229990812595
2016-02-25 06:00:00,16.26,17.53,1.21,0.0,98.95,0.07177499086753704
2016-02-25 07:00:00,17.63,16.95,0.94,0.43,99.04,0.11858761771795978
2016-02-25 08:00:00,20.61,13.56,1.86,1.24,99.1,0.29334843334323213
2016-02-25 09:00:00,24.1,11.23,1.54,2.11,99.11,0.43650243469275557
2016-02-25 10:00:00,29.13,8.31,1.36,2.73,99.09,0.5750589346445911
2016-02-25 11:00:00,31.69,7.21,1.84,3.12,99.02,0.7032764352708594
2016-02-25 12:00:00,32.62,7.06,2.2,3.08,98.9,0.7274747168609234
2016-02-25 13:00:00,33.07,6.94,2.36,2.8,98.8,0.6854347981098178
2016-02-25 14:00:00,33.19,6.89,2.26,2.63,98.75,0.6430921467068712
2016-02-25 15:00:00,32.74,7.03,2.01,1.86,98.74,0.460267927985077
2016-02-25 16:00:00,31.67,7.47,1.63,1.07,98.78,0.2587906270041212
2016-02-25 17:00:00,28.95,10.08,0.79,0.32,98.84,0.024268917169437028
2016-02-25 18:00:00,27.52,9.97,0.71,0.0,98.91,0.0785617825663624
2016-02-25 19:00:00,26.36,10.68,0.85,0.0,98.98,0.08471285265716053
2016-02-25 20:00:00,25.01,11.78,1.12,0.0,99.02,0.09569779102161073
2016-02-25 21:00:00,23.46,13.04,1.34,0.0,99.05,0.10060416090142284
2016-02-25 22:00:00,21.9,14.27,1.6,0.0,99.06,0.10477625011558415
2016-02-25 23:00:00,20.54,15.12,1.85,0.0,99.06,0.10742166140605618
2016-02-26 00:00:00,20.17,15.07,2.24,0.0,99.06,0.11713522797426194
2016-02-26 01:00:00,19.52,15.12,2.66,0.0,99.03,0.12420084583304286
2016-02-26 02:00:00,18.1,16.06,2.7,0.0,98.99,0.11700955996063338
2016-02-26 03:00:00,17.18,16.86,2.68,0.0,98.99,0.11133011778347403
2016-02-26 04:00:00,16.42,17.7,2.6,0.0,99.03,0.10543713942228139
2016-02-26 05:00:00,15.93,18.36,2.65,0.0,99.08,0.10338085719363786
2016-02-26 06:00:00,15.64,18.81,2.63,0.0,99.16,0.10126868795750799
2016-02-26 07:00:00,18.87,15.86,3.82,0.49,99.25,0.27307493003001904
2016-02-26 08:00:00,22.06,13.15,4.14,1.31,99.33,0.4212582769651886
2016-02-26 09:00:00,26.09,10.38,3.53,2.11,99.37,0.5612089451368897
2016-02-26 10:00:00,30.56,7.71,3.62,2.75,99.37,0.7297323254726351
2016-02-26 11:00:00,32.4,7.17,2.81,3.14,99.33,0.7765806307265415
2016-02-26 12:00:00,33.13,7.13,2.11,3.26,99.26,0.7641858550760832
2016-02-26 13:00:00,33.43,7.22,2.04,3.11,99.18,0.7309075909282234
2016-02-26 14:00:00,33.43,7.22,2.49,2.7,99.11,0.6762954615235833
2016-02-26 15:00:00,33.06,7.15,2.99,2.05,99.07,0.5751918880324282
2016-02-26 16:00:00,32.1,7.51,3.18,1.23,99.08,0.41751143762323883
2016-02-26 17:00:00,27.91,10.87,1.61,0.39,99.12,0.10972408563340967
2016-02-26 18:00:00,24.37,13.14,1.79,0.0,99.18,0.12206303315439636
2016-02-26 19:00:00,23.16,13.86,2.1,0.0,99.25,0.12735110390683899
2016-02-26 20:00:00,22.09,14.62,2.33,0.0,99.3,0.1286393749036903
2016-02-26 21:00:00,21.02,15.42,2.48,0.0,99.33,0.1266422567537031
2016-02-26 22:00:00,19.99,16.16,2.57,0.0,99.32,0.12298513075419786
2016-02-26 23:00:00,19.0,16.75,2.54,0.0,99.28,0.1169690691718164
2016-02-27 00:00:00,18.05,17.31,2.43,0.0,99.25,0.10969699066293583
2016-02-27 01:00:00,17.21,17.84,2.3,0.0,99.21,0.10278941487183108
2016-02-27 02:00:00,16.48,18.42,2.19,0.0,99.17,0.09691536436231296
2016-02-27 03:00:00,15.84,19.1,2.07,0.0,99.16,0.09125819979343791
2016-02-27 04:00:00,15.3,19.69,1.99,0.0,99.18,0.08704928728759057
2016-02-27 05:00:00,14.83,20.4,1.94,0.0,99.24,0.08369569323226309
2016-02-27 06:00:00,14.57,20.85,1.94,0.0,99.31,0.0823881899525672
2016-02-27 07:00:00,17.98,17.33,2.95,0.49,99.39,0.226586277606227
2016-02-27 08:00:00,21.21,14.32,3.88,1.29,99.46,0.39715771800316446
2016-02-27 09:00:00,25.03,11.77,3.43,2.08,99.49,0.5384303356995772
2016-02-27 10:00:00,29.92,8.39,2.97,2.7,99.5,0.6780485728314288
2016-02-27 11:00:00,32.02,7.47,2.05,3.09,99.44,0.714099318623804
2016-02-27 12:00:00,33.04,7.11,1.7,3.29,99.35,0.7420475552813847
2016-02-27 13:00:00,33.59,6.95,1.65,3.14,99.25,0.7111758961433475
2016-02-27 14:00:00,33.7,6.78,1.57,2.72,99.17,0.6155588078008176
2016-02-27 15:00:00,33.36,6.88,1.4,2.07,99.13,0.45973867427880183
2016-02-27 16:00:00,32.51,7.02,1.31,1.26,99.13,0.2739154092901327
2016-02-27 17:00:00,29.66,9.48,0.9,0.42,99.17,0.05539645111997156
2016-02-27 18:00:00,27.08,10.75,1.27,0.0,99.22,0.11034986908506805
2016-02-27 19:00:00,25.23,11.95,1.47,0.0,99.27,0.11320673276983638
2016-02-27 20:00:00,23.6,13.24,1.56,0.0,99.31,0.11019667744877379
2016-02-27 21:00:00,22.2,14.47,1.59,0.0,99.31,0.10523981113005311
2016-02-27 22:00:00,21.03,15.6,1.61,0.0,99.3,0.10077390724066206
2016-02-27 23:00:00,20.01,16.82,1.63,0.0,99.28,0.0967122305004482
2016-02-28 00:00:00,18.97,18.15,1.68,0.0,99.25,0.09338476309468347
2016-02-28 01:00:00,17.84,19.79,1.78,0.0,99.22,0.09065791068111967
2016-02-28 02:00:00,16.89,21.18,1.83,0.0,99.21,0.08729160845663762
2016-02-28 03:00:00,16.1,22.45,1.81,0.0,99.21,0.08296312205123076
2016-02-28 04:00:00,15.45,23.4,1.83,0.0,99.22,0.08040035506875294
2016-02-28 05:00:00,14.98,24.13,1.84,0.0,99.28,0.07843704985536311
2016-02-28 06:00:00,14.8,24.43,1.84,0.0,99.36,0.07760441681331275
2016-02-28 07:00:00,18.35,19.89,2.74,0.49,99.45,0.2153787910096149
2016-02-28 08:00:00,21.77,16.04,3.72,1.3,99.51,0.3938582112255227
2016-02-28 09:00:00,25.76,12.86,3.34,2.09,99.54,0.5424706600860205
2016-02-28 10:00:00,30.79,9.03,2.99,2.71,99.53,0.6906453227521376
2016-02-28 11:00:00,32.68,7.94,2.22,3.1,99.47,0.7340138408211971
2016-02-28 12:00:00,33.6,7.48,1.78,3.25,99.37,0.7445265209911304
2016-02-28 13:00:00,34.08,7.27,1.64,3.1,99.25,0.7063652370430168
2016-02-28 14:00:00,34.07,7.24,1.57,2.68,99.16,0.6101980865557511
2016-02-28 15:00:00,33.7,7.26,1.53,2.03,99.1,0.4641075571742085
2016-02-28 16:00:00,32.76,7.56,1.5,1.22,99.09,0.28354569376954347
2016-02-28 17:00:00,29.9,10.06,0.9,0.4,99.11,0.05198521275195121
2016-02-28 18:00:00,27.86,11.03,1.12,0.0,99.14,0.10365696210093675
2016-02-28 19:00:00,26.45,11.94,1.26,0.0,99.21,0.10655263934251138
2016-02-28 20:00:00,24.85,13.29,1.41,0.0,99.26,0.10756882115716258
2016-02-28 21:00:00,23.04,15.1,1.54,0.0,99.29,0.1052378090649507
2016-02-28 22:00:00,21.5,17.02,1.66,0.0,99.29,0.1023107041788166
2016-02-28 23:00:00,20.32,18.83,1.79,0.0,99.26,0.10032491255739387
2016-02-29 00:00:00,19.41,20.48,1.98,0.0,99.24,0.10043931524727778
2016-02-29 01:00:00,18.96,21.49,2.18,0.0,99.21,0.10242652162565904
2016-02-29 02:00:00,18.07,22.8,2.24,0.0,99.2,0.09877103755172989
2016-02-29 03:00:00,17.27,23.82,2.23,0.0,99.2,0.09436827238662722
2016-02-29 04:00:00,16.76,24.19,2.21,0.0,99.22,0.0916965076774843
2016-02-29 05:00:00,16.36,24.31,2.15,0.0,99.26,0.08898188795622457
2016-02-29 06:00:00,16.23,24.18,2.09,0.01,99.33,0.1354621481170904
2016-02-29 07:00:00,19.55,19.71,2.94,0.46,99.4,0.230819087161016
2016-02-29 08:00:00,22.8,15.98,3.69,1.28,99.45,0.40154537430608667
2016-02-29 09:00:00,26.41,13.06,2.81,2.07,99.46,0.5208478844770066
2016-02-29 10:00:00,31.54,9.95,2.2,2.7,99.44,0.6486450669732383
2016-02-29 11:00:00,33.55,8.69,1.22,3.09,99.39,0.6716504200679041
2016-02-29 12:00:00,34.33,8.23,0.63,3.25,99.27,0.6676940440342871
2016-02-29 13:00:00,34.78,8.07,0.96,3.09,99.15,0.6598327774993482
2016-02-29 14:00:00,34.92,8.2,1.41,2.67,99.05,0.6028335815625685
2016-02-29 15:00:00,34.57,8.5,1.74,2.03,98.99,0.48752480529304176
2016-02-29 16:00:00,33.68,8.9,1.9,1.18,98.97,0.31408707625705456
2016-02-29 17:00:00,30.29,12.14,1.13,0.37,98.98,0.06878189227509088
2016-02-29 18:00:00,27.22,14.86,1.46,0.0,99.01,0.11468639056310094
2016-02-29 19:00:00,25.64,16.56,1.69,0.0,99.09,0.11757486554958677
2016-02-29 20:00:00,24.58,18.06,1.98,0.0,99.13,0.1225684578916674
2016-02-29 21:00:00,23.38,19.69,2.21,0.0,99.15,0.1228589404158766
2016-02-29 22:00:00,22.36,21.05,2.39,0.0,99.12,0.12162858772297987
2016-02-29 23:00:00,21.47,22.09,2.53,0.0,99.08,0.1197499397831999
2016-03-01 00:00:00,20.63,22.93,2.61,0.0,99.04,0.11668911090665025
2016-03-01 01:00:00,19.83,23.53,2.71,0.0,98.98,0.11440236407035041
2016-03-01 02:00:00,19.13,23.85,2.83,0.0,98.94,0.11313323624139597
2016-03-01 03:00:00,18.48,24.17,2.82,0.0,98.92,0.10965421955659561
2016-03-01 04:00:00,17.86,24.51,2.63,0.0,98.94,0.10325287740018657
2016-03-01 05:00:00,17.39,24.78,2.37,0.0,98.99,0.09631760565935893
2016-03-01 06:00:00,17.42,24.44,2.18,0.02,99.07,0.1410516003839107
2016-03-01 07:00:00,20.66,20.05,3.35,0.44,99.15,0.25507864037863653
2016-03-01 08:00:00,23.68,16.47,3.75,1.21,99.21,0.4049146978128521
2016-03-01 09:00:00,27.58,13.2,3.19,1.97,99.21,0.5400303800433396
2016-03-01 10:00:00,32.79,9.5,2.59,2.58,99.18,0.6686154296570548
2016-03-01 11:00:00,34.8,8.51,1.76,3.06,99.09,0.716338448591404
2016-03-01 12:00:00,35.42,8.27,1.36,3.12,98.97,0.702058355400176
2016-03-01 13:00:00,35.74,8.17,1.22,2.91,98.84,0.6465821469501575
2016-03-01 14:00:00,35.72,8.28,1.2,2.56,98.76,0.5667226277358433
2016-03-01 15:00:00,35.31,8.44,1.14,1.91,98.71,0.4144333355798279
2016-03-01 16:00:00,34.34,8.76,0.92,1.12,98.71,0.2154293515275611
2016-03-01 17:00:00,32.3,10.44,0.55,0.38,98.75,0.015624703391730568
2016-03-01 18:00:00,30.39,12.16,0.83,0.0,98.82,0.0892262929656103
2016-03-01 19:00:00,28.43,13.95,1.16,0.0,98.9,0.10349618335480278
2016-03-01 20:00:00,26.41,16.26,1.37,0.0,98.94,0.10620674416768734
2016-03-01 21:00:00,24.61,18.91,1.51,0.0,98.93,0.10384057008018296
2016-03-01 22:00:00,23.18,21.66,1.7,0.0,98.91,0.1030646108369059
2016-03-01 23:00:00,21.93,24.26,1.9,0.0,98.87,0.10195952609482085
2016-03-02 00:00:00,21.0,26.31,2.1,0.0,98.83,0.10147634603732875
2016-03-02 01:00:00,20.22,27.73,2.23,0.0,98.79,0.09991969053399118
2016-03-02 02:00:00,19.56,28.74,2.29,0.0,98.77,0.09753986608472945
2016-03-02 03:00:00,19.04,29.32,2.27,0.0,98.76,0.09455275266537705
2016-03-02 04:00:00,18.61,29.69,2.19,0.0,98.79,0.09101369431575819
2016-03-02 05:00:00,18.35,29.59,2.1,0.0,98.83,0.08845198217181587
2016-03-02 06:00:00,18.27,29.08,2.05,0.02,98.89,0.13068131669898256
2016-03-02 07:00:00,21.58,23.21,3.03,0.43,98.97,0.2388188112049171
2016-03-02 08:00:00,24.62,18.61,3.6,1.19,99.03,0.40001200685242366
2016-03-02 09:00:00,28.23,14.79,2.78,1.96,99.04,0.5210752427559768
2016-03-02 10:00:00,32.79,10.89,2.05,2.57,99.01,0.6312474471742153
2016-03-02 11:00:00,34.76,9.49,1.48,2.92,98.94,0.6742855774008061
2016-03-02 12:00:00,35.36,9.33,1.39,2.89,98.82,0.6669920651829216
2016-03-02 13:00:00,35.58,9.65,1.63,2.79,98.72,0.6585076478174564
2016-03-02 14:00:00,35.5,10.2,1.76,2.3,98.65,0.5653751466776761
2016-03-02 15:00:00,35.16,10.64,1.76,1.68,98.61,0.4316366060457818
2016-03-02 16:00:00,34.34,11.34,1.69,0.92,98.62,0.266807596755594
2016-03-02 17:00:00,32.0,13.6,0.96,0.3,98.67,0.041304433843704684
2016-03-02 18:00:00,29.97,15.99,1.15,0.0,98.75,0.1037505946961374
2016-03-02 19:00:00,28.7,16.69,1.3,0.0,98.83,0.10810429601104755
2016-03-02 20:00:00,27.5,17.48,1.41,0.0,98.89,0.10942615749308551
2016-03-02 21:00:00,26.24,18.55,1.46,0.0,98.91,0.10682790569358634
2016-03-02 22:00:00,25.16,19.63,1.47,0.0,98.91,0.1028379623633763
2016-03-02 23:00:00,24.24,20.63,1.47,0.0,98.88,0.09901529316046156
2016-03-03 00:00:00,23.61,21.47,1.41,0.0,98.86,0.09394165578544279
2016-03-03 01:00:00,23.03,22.29,1.34,0.0,98.83,0.08878754936140135
2016-03-03 02:00:00,22.75,22.66,1.27,0.0,98.8,0.08497357589636723
2016-03-03 03:00:00,22.89,22.3,1.16,0.0,98.81,0.08126131668797905
2016-03-03 04:00:00,23.03,21.9,1.03,0.0,98.85,0.07642527607573635
2016-03-03 05:00:00,22.68,22.38,1.07,0.0,98.91,0.0769994044277053
2016-03-03 06:00:00,22.02,23.5,1.2,0.02,98.98,0.10548104336280939
2016-03-03 07:00:00,23.75,22.15,1.23,0.43,99.07,0.1536903222246133
2016-03-03 08:00:00,26.76,18.31,2.25,1.16,99.15,0.3443206489139541
2016-03-03 09:00:00,30.63,15.07,1.74,1.93,99.2,0.4748429286845936
2016-03-03 10:00:00,34.25,13.52,1.48,2.55,99.19,0.6012159586172818
2016-03-03 11:00:00,35.39,13.18,1.81,2.95,99.14,0.7105860669597472
2016-03-03 12:00:00,36.01,12.83,2.12,3.16,99.04,0.7740137840545556
2016-03-03 13:00:00,36.23,12.82,2.31,2.99,98.93,0.7522083569270726
2016-03-03 14:00:00,36.1,12.82,2.47,2.56,98.84,0.6695687351531112
2016-03-03 15:00:00,35.58,12.94,2.55,1.9,98.79,0.5301926941010023
2016-03-03 16:00:00,34.57,13.45,2.52,1.11,98.77,0.35422250566251073
2016-03-03 17:00:00,31.63,16.17,1.23,0.36,98.77,0.07976931542853632
2016-03-03 18:00:00,28.56,20.22,1.28,0.0,98.81,0.10205052338169478
2016-03-03 19:00:00,27.21,21.89,1.37,0.0,98.87,0.10095437900608624
2016-03-03 20:00:00,25.99,23.67,1.43,0.0,98.91,0.09823036497386839
2016-03-03 21:00:00,24.89,25.53,1.46,0.0,98.93,0.09430612594060193
2016-03-03 22:00:00,23.87,27.35,1.5,0.0,98.93,0.09094993000181908
2016-03-03 23:00:00,22.97,29.15,1.52,0.0,98.92,0.08719150955067295
2016-03-04 00:00:00,22.15,30.93,1.52,0.0,98.89,0.0830714382635433
2016-03-04 01:00:00,21.38,32.6,1.48,0.0,98.87,0.07814600866584458
2016-03-04 02:00:00,20.74,34.02,1.41,0.0,98.84,0.07313832412490008
2016-03-04 03:00:00,20.24,35.22,1.37,0.0,98.82,0.06969971177801834
2016-03-04 04:00:00,19.83,36.2,1.36,0.0,98.84,0.06760152844961485
2016-03-04 05:00:00,19.47,37.24,1.33,0.0,98.88,0.065068158205432
2016-03-04 06:00:00,19.39,37.73,1.23,0.02,98.95,0.08466246326387815
2016-03-04 07:00:00,21.93,32.71,1.46,0.39,99.01,0.14659164540865857
2016-03-04 08:00:00,24.42,28.31,1.61,1.05,99.07,0.2695050145828879
2016-03-04 09:00:00,29.22,22.72,2.07,1.88,99.1,0.4701280421115533
2016-03-04 10:00:00,31.83,20.44,2.63,2.6,99.08,0.6545437502402502
2016-03-04 11:00:00,33.1,19.7,3.02,2.61,99.01,0.6999945807387915
2016-03-04 12:00:00,33.84,19.66,3.33,2.44,98.9,0.6977047773997267
2016-03-04 13:00:00,34.01,20.16,3.5,2.77,98.78,0.7522473102190987
2016-03-04 14:00:00,33.72,20.89,3.39,2.39,98.69,0.6633636777737782
2016-03-04 15:00:00,33.26,21.42,3.26,1.7,98.62,0.5178593452161422
2016-03-04 16:00:00,32.46,21.98,3.35,0.95,98.61,0.3723401594289792
2016-03-04 17:00:00,30.66,24.24,2.43,0.31,98.62,0.1561132885131114
2016-03-04 18:00:00,28.59,28.21,1.83,0.0,98.68,0.11446981808797681
2016-03-04 19:00:00,27.85,30.44,2.56,0.0,98.77,0.13216605985970817
2016-03-04 20:00:00,26.56,35.26,3.51,0.0,98.85,0.13941557118183046
2016-03-04 21:00:00,24.95,42.38,3.67,0.0,98.86,0.12024449461776654
2016-03-04 22:00:00,23.58,49.34,3.5,0.0,98.84,0.09900211388158617
2016-03-04 23:00:00,22.46,55.44,3.16,0.0,98.81,0.08042425684960694
2016-03-05 00:00:00,21.54,60.51,2.72,0.0,98.78,0.06501801933036465
2016-03-05 01:00:00,20.49,65.83,2.22,0.0,98.74,0.05017334918215452
2016-03-05 02:00:00,19.7,70.19,1.79,0.0,98.71,0.039403574541692535
2016-03-05 03:00:00,18.97,74.16,1.25,0.0,98.69,0.029296020672482596
2016-03-05 04:00:00,18.47,76.88,1.0,0.0,98.69,0.02428216695872873
2016-03-05 05:00:00,18.12,78.6,0.79,0.0,98.7,0.02089626970492927
2016-03-05 06:00:00,17.95,79.38,0.75,0.02,98.72,0.029741428760824282
2016-03-05 07:00:00,20.07,68.84,1.85,0.47,98.75,0.11504048484530979
2016-03-05 08:00:00,23.34,52.18,2.39,1.26,98.8,0.28593426627332086
